Clan Tag,Tag,league,builderBaseLeague,role,attackWins,defenseWins,townHallLevel,name,expLevel,trophies,bestTrophies,donations,donationsReceived,builderHallLevel,builderBaseTrophies,bestBuilderBaseTrophies,warStars,clanCapitalContributions
%232LYYVJUR9,%23QUCC8RRQV,Unranked,Brass League I,admin,0,0,11,Chessman,109,1469,2211,0,0,7,2485,2602,312,262638
%232LYYVJUR9,%23QUYG808Q8,Unranked,Brass League II,admin,0,0,10,_StrawHat_,86,1465,1741,0,0,6,2288,2380,101,86406
%232LYYVJUR9,%232UQRVRVYV,Unranked,Brass League II,admin,0,0,10,cerubak430,98,1453,1979,0,0,6,2332,2375,190,103296
%232LYYVJUR9,%23LCJCVC8LU,Unranked,Copper League III,member,0,0,10,Aprillia Putri,92,1326,2158,0,0,6,1728,1977,212,0
%232LYYVJUR9,%23QRV2U20P8,Unranked,Copper League II,admin,0,0,10,Yuhu,94,1309,1756,0,0,5,1898,1898,273,167145
%232LYYVJUR9,%23G0V9CLLJG,Unranked,Copper League I,admin,0,0,9,ABC PLUS,76,1230,1562,0,0,5,1960,2097,144,158109
%232LYYVJUR9,%23G99VJ08GC,Unranked,Wood League III,member,0,0,11,goodday,54,1203,1203,0,0,3,236,253,19,22516
%232LYYVJUR9,%23G28GRJPYU,Unranked,Stone League II,member,0,0,9,Ir. Mannntannn,71,1046,1286,0,0,5,1343,1343,222,126123
%232LYYVJUR9,%23QVJJYLY80,Unranked,Stone League IV,admin,0,0,10,HDRI@17,76,999,1491,0,0,4,1147,1283,123,9523
%232GLULPCGY,%23PRC8YQCYR,Champion League I,Steel League II,leader,37,0,13,azatkhan,173,4007,4114,536,165,9,3597,4011,1043,455373
%232GLULPCGY,%239CUQ80C2C,Champion League II,Iron League I,coLeader,5,0,13,DOON ZAHEER,163,3597,3803,0,0,10,3148,3275,1375,331778
%232GLULPCGY,%239C9YVRVPC,Champion League II,Iron League I,coLeader,38,1,13,wanted,180,3641,3641,0,53,9,3112,3323,1266,440397
%232GLULPCGY,%239YVQ0RR8Y,Master League I,Iron League I,coLeader,10,1,14,GABAR,185,3060,3881,0,46,10,3068,3330,1251,184493
%232GLULPCGY,%23QVQUVGR2J,Master League II,Iron League II,coLeader,80,0,12,mervis,126,2787,3213,458,418,8,2814,3063,413,293174
%232GLULPCGY,%23G0CPYGV0C,Master League III,Iron League I,coLeader,38,0,11,khan,125,2720,2776,177,329,8,3060,3181,500,338628
%232GLULPCGY,%23G9P8LUQR8,Master League III,Iron League II,member,34,2,11,star,117,2633,2703,42,201,8,2888,3171,419,306459
%232GLULPCGY,%23YGRRV22CY,Unranked,Iron League II,member,0,0,14,EL_CHAPO,152,2662,4468,0,0,10,2953,3126,511,163683
%232GLULPCGY,%232CPVVLYPV,Unranked,Iron League III,member,0,0,12,S—ДMIЯHФSΞIИ—M,131,2423,2950,0,0,9,2656,2765,257,550
%232GLULPCGY,%23G8G80822C,Unranked,Stone League II,member,0,0,12,عصمت,77,1611,2368,0,0,5,1393,1400,260,250
%232GLULPCGY,%23GP2Q88PPC,Unranked,Copper League II,member,0,0,12,akkhan,57,1429,1450,0,0,6,1830,2012,13,32399
%232GLULPCGY,%23G9GLRRYG0,Silver League I,Copper League II,member,45,0,9,bacha,79,1289,1568,358,359,6,1890,2102,133,126932
%232GLULPCGY,%23GY99RQQL0,Silver League I,Copper League IV,member,12,0,8,سلطان,52,1181,1312,0,0,5,1625,1638,76,38835
%232GLULPCGY,%23G0UUVYRRL,Unranked,Copper League V,member,0,0,9,AK khan,53,1174,1398,0,0,6,1580,1841,12,18041
%232GLULPCGY,%23GY8QQCC8C,Unranked,Clay League I,member,0,0,9,SAKHIZADA,40,1104,1480,0,0,4,959,976,31,1300
%232GLULPCGY,%23G2PYPQ292,Unranked,Stone League II,member,0,0,8,pari,50,885,1180,0,0,5,1310,1362,11,23165
%232GLULPCGY,%23G8C98RJQV,Unranked,Copper League IV,member,0,0,8,staing,44,779,1276,0,0,6,1657,1736,12,23349
%232GLULPCGY,%23G2Q2PU0YC,Unranked,Stone League II,member,0,0,7,zing,32,712,1260,0,0,5,1323,1341,2,10473
%232GLULPCGY,%23G99C9J8YC,Unranked,Stone League V,member,0,0,5,m.n.b,30,617,725,0,0,3,1091,1092,1,0
%232GLULPCGY,%23GLU8RQCG9,Unranked,Clay League II,member,0,0,5,هستیم,19,563,805,0,0,3,812,855,0,0
%232GLULPCGY,%23GPGCJYVGC,Unranked,Wood League I,admin,0,0,4,Afghanking,13,427,384,0,0,3,431,431,0,0
%232GLULPCGY,%23G8CQRYYYL,Unranked,Wood League III,member,0,0,4,BoyKa,8,297,559,0,0,2,227,232,0,0
%23YUJRGCLP,%2392R22GUJC,Legend League,Platinum League II,leader,62,0,16,DAKU,230,5266,5653,118,5407,10,4758,5029,1568,1302396
%23YUJRGCLP,%23999RQ8P8J,Champion League I,Steel League II,admin,14,0,14,spairogira,183,3896,4711,210,0,9,3464,3544,420,923943
%23YUJRGCLP,%23P2G2RYL8L,Champion League II,Brass League II,admin,47,3,15,BADSAHA,192,3526,4554,4168,3556,7,2295,2450,1012,322131
%23YUJRGCLP,%238RCVP9LC2,Champion League III,Brass League II,admin,14,5,16,BIKI,170,3430,3633,213,806,7,2382,2576,1808,0
%23YUJRGCLP,%239QVUYCCPG,Unranked,Iron League III,admin,0,0,15,raju,209,3246,5415,0,0,9,2740,3126,1588,464127
%23YUJRGCLP,%238JUUJLR09,Master League I,Iron League III,coLeader,1,0,13,Tapas Tk,186,3028,3810,0,77,10,2603,2955,1490,401442
%23YUJRGCLP,%239VR8CGP9V,Unranked,Brass League I,admin,0,0,12,GABBER IS BACK,141,2514,3569,0,0,7,2430,2430,387,73335
%23YUJRGCLP,%239PYLJU9YP,Crystal League I,Brass League I,member,0,2,13,Sayan,203,2516,5005,279,231,8,2564,2713,1495,4500
%23YUJRGCLP,%239PJU0CU0J,Unranked,Brass League III,admin,0,0,13,Rabinhud,124,2451,2755,78,0,7,2150,2363,1649,486083
%23YUJRGCLP,%239G82LYY8R,Crystal League I,Copper League III,coLeader,19,5,13,$ king $,161,2511,5030,3185,1339,6,1757,2007,1444,223959
%23YUJRGCLP,%238U09R98G8,Unranked,Brass League II,coLeader,0,0,13,BISHAL,194,2380,4144,0,0,9,2261,2782,1654,259339
%23YUJRGCLP,%23PPGQ8LGGY,Unranked,Iron League I,member,0,0,12,Arindam das,164,2291,3123,0,0,10,3138,3313,442,302479
%23YUJRGCLP,%239JC2GC08U,Unranked,Brass League II,admin,0,0,11,mogambo,142,2246,3488,0,0,7,2324,2435,549,70049
%23YUJRGCLP,%23PQQV8GQG8,Unranked,Copper League II,admin,0,0,14,Sayan(ll),160,2191,3385,276,234,6,1887,2008,959,3200
%23YUJRGCLP,%2328VQL9RJ8,Unranked,Iron League III,admin,0,0,13,$JACK SPARROW$,166,2200,3583,0,0,8,2683,3084,863,244472
%23YUJRGCLP,%23LV8QRLLJV,Unranked,Iron League III,member,0,0,11,subhajit,112,2150,2895,0,0,7,2685,2804,2,409079
%23YUJRGCLP,%239GUV9YLJQ,Unranked,Brass League II,admin,0,0,11,pintu@7,138,1958,3209,0,0,7,2292,2425,601,78545
%23YUJRGCLP,%23PPJ8QLLV2,Unranked,Brass League I,member,0,0,13,ABHI,152,1885,3930,0,0,6,2417,2417,243,600
%23YUJRGCLP,%239UUJRLYVC,Unranked,Iron League I,admin,0,0,10,Riya,143,1758,4385,0,0,9,3074,3377,656,100
%23YUJRGCLP,%2329PGQLV8C,Unranked,Iron League II,admin,0,0,15,« STARK »,223,1808,4506,3584,0,9,2874,3434,923,471334
%23YUJRGCLP,%23LCPV89JRC,Unranked,Brass League III,coLeader,0,0,13,ana,151,1710,3180,0,154,7,2088,2227,366,152872
%23YUJRGCLP,%23P2PU999J2,Unranked,Iron League III,admin,0,0,11,ABHISEK,157,1564,3274,0,0,8,2770,3922,601,25100
%23YUJRGCLP,%23P0U292RGJ,Gold League III,Brass League III,admin,0,2,16,RJ,160,1439,2855,77,166,7,2065,2470,689,108471
%23YUJRGCLP,%239LQPVC0LP,Gold League III,Iron League III,coLeader,29,2,13,Samrat,184,1488,3661,981,1143,9,2613,2813,1387,186983
%23YUJRGCLP,%239GUCYG9L2,Unranked,Copper League IV,coLeader,0,0,9,STARK RETURN,96,1370,1971,0,0,5,1673,1823,93,0
%23YUJRGCLP,%238VPG9Q9YL,Unranked,Iron League I,coLeader,0,0,13,suvankar,208,1354,3506,0,0,9,3159,3534,1147,243464
%23YUJRGCLP,%23P8PLQJU0J,Unranked,Stone League III,admin,0,0,9,Pritamhud,65,1079,1333,0,0,4,1218,1266,243,3300
%23YUJRGCLP,%23YQ9RV8V0L,Silver League III,,member,3,1,8,Papai,58,877,971,0,0,0,0,0,30,0
%23YUJRGCLP,%23LGCU82G8P,Unranked,Wood League V,coLeader,0,0,5,stark3,32,627,900,0,0,3,81,82,4,0
%232QUG08QVC,%238RCQLUUUL,Titan League III,Steel League II,leader,18,0,14,Миша 2,191,4250,4720,1011,309,9,3462,3530,1738,270078
%232QUG08QVC,%23GLVPJURL2,Master League I,Copper League I,admin,25,1,11,Mustafo,77,3159,3168,0,471,7,1903,1986,11,2150
%232QUG08QVC,%23Y9P9VLYPV,Master League III,Brass League II,admin,21,0,12,адылхан,124,2732,2806,31,0,6,2305,2414,187,239738
%232QUG08QVC,%239Q9PJRVR0,Master League III,Brass League II,coLeader,6,0,13,_-LegEnDA-_,143,2690,2839,69,226,6,2342,2501,494,379761
%232QUG08QVC,%23JCUVQY2G,Crystal League I,Brass League I,member,0,0,12,Rupert Ren,152,2405,2556,0,0,9,2556,3075,240,363770
%232QUG08QVC,%23G22PYCGRC,Gold League I,Copper League II,coLeader,8,0,10,Маршал,96,1901,2114,48,329,5,1803,1813,497,159638
%232QUG08QVC,%23QJRV20GGL,Gold League I,Brass League III,member,0,0,11,Али Бек,111,1876,2143,37,39,6,2191,2264,146,117313
%232QUG08QVC,%23G2J22CG9Y,Gold League II,Clay League V,admin,7,0,10,Пантера,84,1612,1730,23,0,4,561,561,199,71780
%232QUG08QVC,%23G9RLRYP0G,Gold League III,Brass League III,admin,3,2,11,Капитан,106,1512,2510,123,347,7,2030,2080,625,64369
%232QUG08QVC,%23G80QGCUQY,Gold League III,Wood League V,admin,2,0,10,ДоминикТоретто,82,1463,1509,74,0,3,50,50,195,58865
%232QUG08QVC,%23GL8QQQV8U,Gold League III,Wood League V,admin,11,1,12,Ерсын,54,1480,1503,0,0,2,79,80,74,47600
%232QUG08QVC,%23GL8UJGLYY,Silver League I,Copper League I,admin,12,0,9,Maks,74,1278,1307,325,0,5,1953,1999,24,60947
%232QUG08QVC,%23G9C9YYQ0Q,Silver League I,Wood League V,admin,2,1,10,КОРАААБЛЯ,63,1261,1275,0,0,3,40,40,187,36105
%232QUG08QVC,%23G9JQQ8CVY,Silver League II,Wood League V,admin,10,1,10,KORAA.ANAS,56,1146,1193,5,0,2,40,40,154,31894
%232QUG08QVC,%23G0GYR0VG9,Silver League I,Stone League IV,admin,8,1,8,QORAA_NAA,48,1152,1212,0,25,4,1164,1173,153,35350
%232QUG08QVC,%23QQJPRP2JQ,Unranked,Clay League III,admin,0,0,11,madi,47,1051,1118,0,0,4,702,721,9,20448
%232QUG08QVC,%23LY2Y8RRJP,Unranked,Stone League IV,admin,0,0,9,tualetkus,46,952,1081,0,0,4,1177,1211,24,21446
%232QUG08QVC,%23QGPRJQRCJ,Unranked,Clay League I,admin,0,0,6,ромчик,28,652,816,0,0,3,906,906,3,100
%232QUG08QVC,%23G9PV2U0RP,Unranked,Wood League IV,member,0,0,7,сака,31,587,722,0,0,3,196,197,0,5380
%232QUG08QVC,%23QRUGLGL20,Unranked,Wood League III,admin,0,0,5,laron cyka,26,553,590,0,0,3,213,218,0,0
%232QUG08QVC,%23G9CLR8PC2,Bronze League III,Wood League III,admin,0,0,4,shkh,16,382,490,0,0,2,289,295,0,0
%232QUG08QVC,%23GL9JV0QJV,Champion League III,Steel League I,coLeader,16,5,14,dion gabriel,196,3262,3882,1743,1416,10,3633,3831,1810,1367842
%232PQL8P8J0,%23QQ9QRVY8V,Unranked,Steel League I,coLeader,0,0,16,ZENKI,216,3227,4132,0,311,10,3742,3906,2109,811415
%232PQL8P8J0,%238989YJV9R,Master League I,Steel League I,coLeader,10,0,13,Dlwlrma,161,3032,3545,175,0,9,3615,3726,848,462526
%232PQL8P8J0,%23YYPG809QG,Master League III,Titanium League II,coLeader,16,4,16,YOOKU,252,2759,4613,3531,1401,10,4077,4247,2557,1494311
%232PQL8P8J0,%23LJCPGYCLY,Master League III,Iron League II,coLeader,12,1,12,Jolo HD,140,2743,2881,197,716,9,2842,2919,419,590974
%232PQL8P8J0,%23YG0808G08,Unranked,Iron League III,coLeader,0,0,12,D Ē K Ü,142,2541,2629,0,0,9,2763,2954,941,365198
%232PQL8P8J0,%23QLCQVVG22,Unranked,Iron League II,coLeader,0,0,12,RoRo,147,2525,3348,0,0,9,2895,3061,990,363815
%232PQL8P8J0,%23QPRLQYRVY,Crystal League II,Brass League I,coLeader,31,2,11,SiDtHePiC,111,2291,2378,3,265,7,2538,2809,298,314181
%232PQL8P8J0,%23Q0RP0JVQ8,Unranked,Steel League I,coLeader,0,0,14,AGENT OF SHIELD,224,2287,3886,0,0,9,3784,4082,1700,394771
%232PQL8P8J0,%23PRCUR9L2U,Unranked,Brass League II,admin,0,0,12,nathan08,108,2270,2769,0,0,8,2318,2445,320,1900
%232PQL8P8J0,%23YU92JY2GL,Unranked,Brass League II,member,0,0,11,gel18,147,2226,3040,0,0,7,2364,2498,560,7790
%232PQL8P8J0,%239VL9992RR,Unranked,Brass League III,coLeader,0,0,11,boss khurt,111,2225,2458,0,0,8,2091,2144,415,321221
%232PQL8P8J0,%23YG8GPCYRJ,Unranked,Brass League I,coLeader,0,0,12,Triple R,145,2208,3581,0,0,7,2532,2566,625,367135
%232PQL8P8J0,%23YV0VCG890,Unranked,Brass League II,admin,0,0,11,MR. SHIN❤️,109,2205,2205,0,0,6,2200,2293,173,452931
%232PQL8P8J0,%23YGVRRPC0R,Unranked,Titanium League III,coLeader,0,0,13,-=ShiNoZaKiE=-,208,2131,3965,0,0,9,3984,4267,1018,20368
%232PQL8P8J0,%2380J9QYP09,Unranked,Brass League II,admin,0,0,11,bators,75,2086,2121,0,0,7,2278,2420,51,5253
%232PQL8P8J0,%23QQQG8C28G,Crystal League III,Brass League I,coLeader,4,2,13,balitor lej,159,2102,2980,40,233,7,2516,2580,821,550
%232PQL8P8J0,%2392QVPUPUY,Crystal League III,Brass League III,coLeader,0,0,12,bblhoy01,139,2091,2587,30,285,6,2180,2313,936,829854
%232PQL8P8J0,%23Q9L0R2V2Q,Unranked,Brass League III,coLeader,0,0,11,Dim.,113,2076,2193,0,67,7,2110,2278,301,47878
%232PQL8P8J0,%23LRU0JVLYY,Unranked,Iron League II,coLeader,0,0,12,Aleps,151,2028,2639,0,0,8,2916,2954,173,424128
%232PQL8P8J0,%2382YC8P8G0,Unranked,Brass League I,coLeader,0,0,11,Noob Slayer,117,1995,2141,0,0,7,2527,2595,323,222118
%232PQL8P8J0,%23P989PL22R,Unranked,Copper League III,leader,0,0,12,TOKYO,109,1986,2108,0,288,6,1736,1828,784,443271
%232PQL8P8J0,%23QUQJ0Q0J0,Unranked,Brass League I,coLeader,0,0,11,Gelo23,136,1969,2560,0,0,7,2509,2563,420,110324
%232PQL8P8J0,%232J2J2PRQR,Unranked,Steel League II,coLeader,0,0,13,"§""ESCALA"" §",154,1959,2967,0,0,9,3404,3415,1110,0
%232PQL8P8J0,%239P02JJUGJ,Gold League I,Brass League II,admin,5,1,9,Apex,86,1803,2297,0,275,6,2352,2352,139,156295
%232PQL8P8J0,%23G2GR0PV2P,Unranked,Brass League II,coLeader,0,0,11,Ela,120,1789,2732,0,0,7,2348,2448,274,3600
%232PQL8P8J0,%23PRUP8U9YY,Unranked,Copper League II,admin,0,0,11,lejard,104,1783,2053,0,0,6,1876,1947,503,800
%232PQL8P8J0,%23YY9YP80V0,Unranked,Copper League II,coLeader,0,0,10,win,99,1757,2965,0,0,6,1856,1991,265,100
%232PQL8P8J0,%23Q0CRC89P8,Unranked,Brass League II,member,0,0,12,Nhicolle Kitty,146,1675,2591,0,0,7,2339,2410,1767,1000
%232PQL8P8J0,%23VJL80QLY,Unranked,Brass League II,coLeader,0,0,10,JRTribe,142,1647,2750,0,0,6,2313,2350,635,100
%232PQL8P8J0,%232GRVGR0R9,Unranked,Copper League II,member,0,0,10,baby Slam,84,1605,2000,0,0,6,1894,1894,192,0
%232PQL8P8J0,%23YVCL89VC0,Gold League III,Copper League IV,admin,0,1,11,bblhoy03,104,1590,1903,0,330,5,1620,1625,475,639895
%232PQL8P8J0,%23QVCJ8VL2U,Gold League II,Copper League III,admin,1,0,10,zeldaaa,93,1605,1802,0,132,5,1737,1737,81,25132
%232PQL8P8J0,%23QCLC2C2VV,Unranked,Brass League II,admin,0,0,11,Bruhh,129,1542,2641,0,0,7,2223,2397,280,202076
%232PQL8P8J0,%2390RYJUV9G,Unranked,Brass League III,coLeader,0,0,10,anmerstta,92,1404,2340,0,0,6,2184,2395,273,9830
%232PQL8P8J0,%23LJCGPPLC8,Unranked,Copper League III,admin,0,0,9,Cel,80,1156,1726,0,0,5,1748,1823,117,52569
%232PQL8P8J0,%23QRVPVGVJ0,Unranked,Stone League II,member,0,0,9,TR,69,1099,1547,0,0,4,1357,1541,74,74825
%232PQL8P8J0,%23G9UVP20QQ,Unranked,Stone League IV,admin,0,0,9,lejar,67,1073,1073,0,0,4,1187,1187,86,700
%232PQL8P8J0,%23LPVYYG99G,Unranked,Brass League II,admin,0,0,9,shanne,77,1040,1582,0,0,7,2273,2273,31,185209
%232PQL8P8J0,%23QCVJYJV9P,Unranked,Stone League V,member,0,0,8,rec,58,928,1173,0,0,4,1092,1152,30,49500
%232PQL8P8J0,%23G9QL8PL8P,Unranked,Stone League IV,member,0,0,8,RC,60,789,1279,0,0,4,1144,1223,27,57695
%232PQL8P8J0,%23G0PLQUY9P,Unranked,Stone League IV,member,0,0,7,$EN$3$,34,730,980,0,0,4,1119,1119,0,0
%232PQL8P8J0,%23G982JQJ02,Titan League III,Brass League I,leader,37,2,16,チビ純,223,4276,4647,0,0,10,2475,3672,1405,1242494
%23RGQ8R0L,%23PRUP02PU,Unranked,Titanium League III,coLeader,0,0,12,みいまな〜,187,2643,3674,0,0,9,3997,4551,694,0
%23RGQ8R0L,%23JVGLLVY9,Unranked,Steel League II,coLeader,0,0,11,らぷしゃん,162,2136,3702,0,0,9,3473,4096,1179,0
%23RGQ8R0L,%23Y29U0R8J,Unranked,Brass League II,member,0,0,12,たきょ,142,1949,2934,0,0,6,2326,2353,25,109926
%23RGQ8R0L,%23P0YPQRGYP,Unranked,Copper League II,member,0,0,11,yappo-8,130,1913,3167,0,0,5,1876,1947,536,100
%23RGQ8R0L,%232V8CUVY0,Unranked,Iron League II,coLeader,0,0,11,市議会議員,153,1900,3314,0,0,9,2856,2922,412,3500
%23RGQ8R0L,%23CLPG89RR,Unranked,Titanium League III,member,0,0,13,かえで,164,1858,2811,0,0,9,3849,4197,745,145772
%23RGQ8R0L,%23C2J2J2UY,Unranked,Copper League II,coLeader,0,0,12,取引先Ｂ,112,1725,2557,0,0,5,1863,1963,436,0
%23RGQ8R0L,%23QY0Q29J,Unranked,Wood League V,member,0,0,10,nullname,176,1593,3103,0,0,2,80,80,2177,0
%23RGQ8R0L,%23JP9C8QV,Unranked,Wood League I,member,0,0,10,majesty412,103,1495,3071,0,0,5,408,408,581,0
%23RGQ8R0L,%23CU9VC08V,Unranked,Clay League V,member,0,0,10,YYY,112,1477,2042,0,0,4,569,636,1362,0
%23RGQ8R0L,%23C002RR9R,Unranked,,admin,0,0,12,メガネは七色,88,1398,2098,0,0,0,0,0,1761,0
%23RGQ8R0L,%23J8R0QL9Q,Unranked,Steel League II,coLeader,0,0,11,ペンタゴンタ,146,1394,3183,0,0,9,3421,3639,1418,100
%23RGQ8R0L,%23288GRGYJ,Unranked,Steel League III,member,0,0,9,比叡,119,1376,2613,0,0,9,3221,3459,368,0
%23RGQ8R0L,%23PLYRUGCYG,Unranked,Clay League I,member,0,0,9,*={いっちー}=*,113,1358,2884,0,0,4,910,910,786,0
%23RGQ8R0L,%23G9GUP8PU,Unranked,Wood League IV,member,0,0,9,釣りパパi,99,1330,2403,0,0,3,107,109,247,0
%23RGQ8R0L,%23P2280L9J,Unranked,Wood League IV,coLeader,0,0,11,間違えた人,80,1324,1369,0,0,2,114,114,2054,0
%23RGQ8R0L,%23988P2V22L,Unranked,Copper League II,member,0,0,9,MAXなコーヒー,76,1312,1761,0,0,6,1868,1987,164,0
%23RGQ8R0L,%23PP09PQPPU,Unranked,Copper League IV,member,0,0,9,セトム,116,1260,2768,0,0,4,1618,1618,1142,0
%23RGQ8R0L,%23RQRPGQRC,Unranked,Brass League I,coLeader,0,0,13,居酒屋 純,137,1164,1877,0,0,9,2592,2932,318,0
%23RGQ8R0L,%23P00Q90J82,Unranked,Copper League I,member,0,0,8,"jek,damar087",60,1132,1273,0,0,6,1994,2068,1,0
%23RGQ8R0L,%23YC2VV9JQG,Unranked,Stone League II,member,0,0,9,KAZULEON,86,1115,2063,0,0,4,1331,1331,88,0
%23RGQ8R0L,%239V2QQ028,Unranked,Brass League II,member,0,0,8,ツキツキ,69,990,1364,0,0,7,2367,2655,45,0
%23RGQ8R0L,%239G9YU9JC8,Unranked,Wood League II,coLeader,0,0,9,チーフ,59,906,1251,0,0,2,304,311,2302,0
%23RGQ8R0L,%232QCCY98GU,Unranked,Stone League IV,member,0,0,7,Dommb,40,865,1274,0,0,3,1191,1191,36,0
%23RGQ8R0L,%23L92J89LUR,Unranked,Clay League V,coLeader,0,0,8,超ど変態,78,862,1514,0,0,2,508,559,2940,0
%23RGQ8R0L,%23RQ92R20L,Unranked,Copper League V,admin,0,0,7,chiha,54,853,1241,0,0,4,1578,1667,1,0
%23RGQ8R0L,%23YQQUG9UQV,Unranked,,member,0,0,4,IoOK,10,237,237,0,0,0,0,0,4,0
%23RGQ8R0L,%23YVLCJU8VQ,Titan League I,Iron League I,coLeader,13,3,14,КАВАЛИЕР,222,4737,5049,1508,357,10,3041,3912,2655,802966
%232G9PCQG2U,%2398LVGQLLY,Titan League II,Iron League III,coLeader,18,2,14,HAN OGUL,181,4463,4751,1417,814,10,2720,2784,1106,710013
%232G9PCQG2U,%23P00C0Y008,Champion League I,Steel League I,admin,31,3,13,GGDUOL,174,4030,4139,80,0,9,3733,3860,378,63500
%232G9PCQG2U,%239UR0VY982,Champion League III,Brass League I,leader,7,1,13,Seri Jon,154,3251,3297,210,154,9,2511,2565,1327,606962
%232G9PCQG2U,%23QL2Y9RY82,Master League II,Brass League II,coLeader,19,1,12,R£İS,118,2865,3250,141,205,7,2201,2221,558,311670
%232G9PCQG2U,%23L9CJYC002,Master League II,Iron League II,coLeader,4,0,12,Ali,108,2736,2957,239,380,10,2871,3039,274,303282
%232G9PCQG2U,%23GYUR2CY88,Master League III,Brass League III,coLeader,4,2,12,SeriJon,138,2685,2872,108,176,7,2145,2256,1064,504878
%232G9PCQG2U,%23QQY0GR9PG,Master League III,Copper League I,coLeader,11,2,12,C.Ronaldo,128,2658,2692,172,326,7,1914,2051,916,426741
%232G9PCQG2U,%23Q99RP0QC9,Crystal League II,Copper League I,coLeader,1,1,12,MX MAKS,114,2264,2287,70,176,7,1996,2067,725,375895
%232G9PCQG2U,%23QQQ8QQ9LC,Crystal League II,Copper League II,admin,0,1,12,Drago,161,2246,3847,0,0,6,1844,1933,828,142185
%232G9PCQG2U,%238RRRYLYP2,Crystal League II,Iron League III,coLeader,17,1,11,Ali_2,106,2188,2336,126,259,8,2693,2864,206,273962
%232G9PCQG2U,%23G2PVLYGL2,Crystal League III,Brass League I,admin,8,0,11,FreDom,135,2157,2669,2,570,7,2423,2560,752,207518
%232G9PCQG2U,%2390CR89VLG,Unranked,Brass League II,admin,0,0,11,nevermore 1,133,2110,2665,0,0,7,2242,2297,652,1400
%232G9PCQG2U,%239RVC0Q0CQ,Crystal League III,Brass League I,coLeader,8,0,11,Orazov,123,2115,2356,72,435,7,2510,2588,259,95969
%232G9PCQG2U,%23YVUQRP2RC,Unranked,Copper League I,coLeader,0,0,12,Agajan.T,159,1841,3320,0,0,6,1943,2474,673,41311
%232G9PCQG2U,%232L0YV2U8G,Unranked,Stone League I,member,0,0,13,paw,92,1804,1990,0,0,5,1420,1420,56,21265
%232G9PCQG2U,%23Q0PQRCVU2,Gold League II,Copper League II,admin,2,1,10,₽МоХ$,84,1656,1768,0,143,5,1884,2039,15,100
%232G9PCQG2U,%23QJU0280VG,Unranked,Copper League I,coLeader,0,0,10,Hançik,102,1668,2438,0,0,7,1991,2102,165,108650
%232G9PCQG2U,%23QRVQVCUJP,Gold League III,Clay League V,member,1,0,10,VL. Mega 02,90,1540,1743,0,0,3,590,590,639,182059
%232G9PCQG2U,%23QJYGLJ2CR,Unranked,Brass League I,member,0,0,10,Gilevoy,85,1512,1839,0,0,8,2487,2549,19,211787
%232G9PCQG2U,%23QRPYQJQY2,Unranked,Copper League I,member,0,0,10,макс,90,1480,1869,0,0,5,1981,2040,147,180732
%232G9PCQG2U,%23Q2GU90JGL,Gold League III,Stone League V,member,0,1,12,ффтоп123,52,1502,1492,0,0,5,1038,1038,0,35074
%232G9PCQG2U,%23QUUVR0JVG,Unranked,Copper League V,member,0,0,11,BigRashenBoss,75,1469,1787,0,0,5,1548,1548,0,3100
%232G9PCQG2U,%23QQ0C2RUGL,Gold League III,Copper League V,admin,0,2,11,Janam❤,90,1486,1566,80,67,6,1536,1696,483,269390
%232G9PCQG2U,%23QUQCU2JVV,Gold League III,Copper League IV,member,0,1,11,Paravoz,72,1435,1528,0,31,6,1628,1723,110,38532
%232G9PCQG2U,%23L9P9JGJ20,Unranked,Copper League I,member,0,0,10,shyriktop,93,1422,1669,0,0,7,1919,2067,25,233227
%232G9PCQG2U,%23QVG8CU829,Gold League III,Wood League III,member,19,4,11,Еко,66,1456,1456,0,0,4,252,262,8,1600
%232G9PCQG2U,%23LVVL2RUCY,Unranked,Stone League V,member,0,0,10,v4nek43,81,1295,1624,0,0,5,1094,1094,17,100
%232G9PCQG2U,%23LPGGGVC2Q,Unranked,Copper League III,member,0,0,12,Flow._.Love,64,1269,1528,0,0,7,1779,1906,35,2000
%232G9PCQG2U,%23QLY9LRVUQ,Unranked,Copper League II,member,0,0,10,shoroshok,90,1251,1908,0,0,5,1847,1872,94,100
%232G9PCQG2U,%23Q8Y2JJLV0,Unranked,Stone League IV,coLeader,0,0,9,Hoja 2,69,1226,1435,0,0,4,1155,1156,178,27066
%232G9PCQG2U,%23L9CY9VYPR,Unranked,Clay League IV,member,0,0,11,Shuxratvc_201,51,1131,1175,0,0,4,612,612,0,500
%232G9PCQG2U,%23G9QC2QJJY,Unranked,Clay League V,member,0,0,11,Кирилл,53,1043,1058,0,0,5,597,598,16,0
%232G9PCQG2U,%23YR90GPCYC,Champion League II,Iron League I,leader,13,0,12,TEA76,163,3618,3727,225,106,9,3126,3292,1086,326809
%23G29VRRPV,%23LP8C2CLRC,Champion League II,Steel League I,member,8,0,13,E D [E] N,185,3614,4193,940,233,10,3642,4254,1424,403814
%23G29VRRPV,%239R2JPRY9C,Champion League II,Iron League I,coLeader,18,2,12,GATRA 76,168,3514,3600,169,68,9,3061,3080,1078,329192
%23G29VRRPV,%23YP9L9QCCQ,Crystal League II,Iron League II,admin,7,2,12,•Eden™,129,2326,2703,7,494,8,2801,3002,346,127900
